,time,Ord_total_fees,Total_Inscriptions,Ordinals_Inscription,weight,daily_avg_size,Ave_tra_fee_rate,hour_market_TotalV,hour_market_TotalT,cnt,Ord_Size_Usage,Ord_vSize_Usage,Ord_hour_fees,hash_rate,num_addresses,tx_count,price,ma_50,ma_100,ma_200
96,2023-05-22,1472.7810025699994,8680615.0,9892.416666666666,23794620.5,1797436.0119061302,30.707474311637224,113295.4147711384,376.9166666666667,544.375,4327448.833333333,2054432.7083333333,0.7274116062500128,393.0924043573368,23774.5,20803.375,26843.586597222235,28365.27215277781,26521.66212083329,22698.47250181536
97,2023-05-23,1489.4461687099986,8935175.0,10606.666666666666,25623187.33333333,1701880.212310204,26.77917678905208,96947.22026236728,328.5833333333333,492.625,5361217.708333333,2359853.083333333,0.6943819224999904,408.5223845072831,24855.20833333333,21661.25,27254.862083333348,28350.06507569448,26575.44778055552,22721.8386022334
98,2023-05-24,1501.6531003199975,9081524.0,6097.875,23464355.95833333,1732725.3771634966,27.546977178543955,80096.78249285542,290.0,424.2083333333333,4002023.625,1563964.2083333333,0.5086221504166545,358.4688108655298,25123.70833333333,16896.708333333332,26654.15711805552,28321.148708333367,26624.967953124964,22741.90145180393
99,2023-05-25,1522.144103329997,9232082.0,6273.25,25126195.58333333,1805621.3396026045,39.17688071134605,77682.34518252416,268.5,402.4583333333333,3968800.8333333335,1584902.5,0.8537917920833187,417.47945203003786,26480.291666666668,19173.625,26329.681562499954,28280.209093750032,26669.1236833333,22760.113533584103
100,2023-05-26,1537.1971957199974,9384594.0,6354.666666666667,25293602.125,1642992.220702918,42.090768234718446,115052.57126105326,453.0,640.1666666666666,3321894.833333333,1390569.25,0.6272121829166784,413.799325278474,28688.0,22182.20833333333,26605.414687499957,28251.64210902781,26708.24494305552,22779.534246482675
101,2023-05-27,1550.9212844699966,9591893.0,8637.458333333334,24129450.25,1732462.2856527094,25.342166621427584,109531.773865667,369.875,523.2083333333334,4746086.666666667,1907516.3333333333,0.5718370312499719,388.777108295084,26750.166666666668,19651.375,26750.63899305553,28227.30549375003,26729.525390972187,22799.489546716708
102,2023-05-28,1566.7152374999966,9825343.0,9727.083333333334,26626636.125,1765349.579237664,25.34846553052105,187880.78456157897,512.5,671.7083333333334,4759207.458333333,2051427.2083333333,0.6580813762499945,419.0894014410249,29381.75,20673.25,27331.687777777763,28213.432734027807,26762.6199583333,22822.150537872018
103,2023-05-29,1586.169925799997,10088232.0,10953.708333333334,26790755.08333333,1691507.506241292,26.17925101633533,128758.14196605486,466.6666666666667,622.8333333333334,4985047.25,2281988.7916666665,0.8106120125000021,429.9317872746836,27547.541666666668,22930.166666666668,27888.104131944445,28210.234129861143,26795.26589930552,22847.35428709626
104,2023-05-30,1606.008055949997,10296368.0,8672.333333333334,25626297.20833333,1750031.907797619,32.33160117001039,110802.8293238358,422.4583333333333,596.5833333333334,4069990.5833333335,1822646.2083333333,0.8265887562499946,447.335569080841,29182.375,21468.58333333333,27811.33958333337,28194.109587500032,26826.84897222219,22871.92847173109
105,2023-05-31,1618.2741423999971,10428301.0,5497.208333333333,23464268.541666668,1642269.500772835,31.96087862290589,85048.50950445444,328.0833333333333,451.7916666666667,3221261.333333333,1295800.2083333333,0.5110869354166682,397.0414482592943,27785.45833333333,17565.791666666668,27238.98697916665,28136.42638263892,26852.6044927083,22893.441075216
106,2023-06-01,1625.2883541599977,10499074.0,2948.875,21799462.375,1679849.3126250913,35.10019503030811,57353.32927206159,252.75,378.75,1956878.4166666667,761706.1666666666,0.2922588233333332,345.4391544011298,26975.666666666668,14832.75,26934.44517361101,28074.46838333336,26874.88717881941,22913.249918835583
107,2023-06-02,1633.191543549998,10639202.0,5838.666666666667,27289630.58333333,1618687.8259909234,29.144697205177668,126506.57523396148,917.125,1116.6666666666667,2994253.458333333,1294610.7083333333,0.3292995579166692,467.7363925433626,30243.83333333333,19976.541666666668,27089.75131944437,28011.3431715278,26905.432394791627,22933.623096399533
108,2023-06-03,1639.6337384199976,10764730.0,5230.333333333333,21632230.70833333,1647315.5314136334,21.841051964156,78351.16882934883,228.625,360.125,3036754.4166666665,1235410.4583333333,0.268424786250001,375.08516625406463,25476.791666666668,15893.875,27181.82322916662,27942.6955527778,26935.793681944404,22954.24542714112
109,2023-06-04,1646.5418634499977,10898515.0,5574.375,24628064.25,1769172.1805199785,17.26499234557171,93931.43321177312,257.6666666666667,382.8333333333333,4527262.791666667,1641063.0,0.2878385429166741,368.8273290090204,28682.08333333333,15167.5,27191.8713888888,27878.34291875002,26971.153888541627,22974.717050144733
110,2023-06-05,1655.0605788699977,10991711.0,3883.1666666666665,22964088.20833333,1670863.0428300037,27.76852353489042,74270.32510685243,212.33333333333331,319.75,2366849.2916666665,967894.5416666666,0.3549464758333359,399.7566473970792,26608.291666666668,14968.916666666666,26479.27506944429,27800.989695138906,27005.144062847183,22991.56588677598
111,2023-06-06,1664.649718489998,11105915.0,4758.5,25126134.70833333,1679292.9348063767,39.77333601671761,110596.3882574435,227.0,338.75,3143507.6666666665,1220514.875,0.3995474841666706,440.9137067884951,27642.33333333333,19253.0,26126.58840277773,27728.855648611123,27033.55801493052,23006.565994508048
112,2023-06-07,1671.966506569998,11158862.0,2206.125,22465236.541666668,1617647.406295156,48.77893445775069,112017.34389505576,278.1666666666667,409.125,1369612.4166666667,538038.875,0.3048661700000028,360.87272300596186,29009.625,18074.20833333333,26715.61923611108,27663.82469652779,27066.05417256941,23024.228152801392
113,2023-06-08,1681.0261515099985,11263445.0,4357.625,25460639.125,1664799.816301735,29.79327047169981,109774.9957569094,244.625,360.4166666666667,3446828.2916666665,1275448.125,0.3774852058333313,411.281182480654,29379.875,16958.583333333332,26501.431527777768,27601.840800694456,27097.14187638885,23040.707789649623
114,2023-06-09,1687.5305445599984,11355175.0,3822.0833333333335,28121278.58333333,1665024.8932095764,30.123130301483226,91019.8087387763,358.4583333333333,459.2083333333333,2695445.5416666665,1034139.75,0.2710163770833325,453.6691059660428,33091.791666666664,16128.5,26544.087465277807,27558.775545833345,27126.52838819441,23057.233165478057
115,2023-06-10,1693.6622616699988,11452550.0,4057.2916666666665,25626133.70833333,1721496.3298517503,19.81294423945407,61293.56680996667,179.20833333333334,264.5833333333333,4812424.583333333,1567917.6666666667,0.2554882129166648,398.2218007672678,28289.45833333333,15223.708333333334,25873.488993055507,27516.71342847223,27150.820084027742,23070.455023823488
116,2023-06-11,1700.8148999999992,11627227.0,7278.208333333333,27123500.45833333,2058722.826999591,13.039851077916014,57438.57074909312,280.2916666666667,366.75,6620765.5,2319766.333333333,0.2980265970833278,486.7294781044563,27930.041666666668,16633.375,25867.91802083333,27485.000975000006,27185.131317013856,23083.527280818864
117,2023-06-12,1704.774647769999,11734336.0,4462.875,26125142.125,1795397.1618485488,17.8652730372781,66646.59845525958,337.4166666666667,428.1666666666667,3267059.4166666665,1218957.125,0.1649894904166618,393.96851821172623,31313.25,15443.083333333334,25896.176666666644,27450.67099236112,27220.6088427083,23096.6093709856
118,2023-06-13,1710.387875519999,11877554.0,5967.416666666667,24293735.791666668,1728249.337113674,16.515073455831054,54480.35915099226,220.29166666666663,300.0416666666667,4156590.9583333335,1585393.4583333333,0.233884489583325,413.7325091120918,28242.83333333333,17103.458333333332,26013.600798611147,27420.582621527785,27256.38938819441,23110.11396092831
119,2023-06-14,1713.358920239999,11949619.0,3002.708333333333,19968900.291666668,1729312.5464066777,22.31794482814341,61889.290627138485,395.8333333333333,485.0,1806554.8333333333,712738.1666666666,0.1237935299999989,376.6475770555032,23852.541666666668,13777.416666666666,25854.94354166664,27386.90994791668,27290.63459756941,23122.762945171344
120,2023-06-15,1719.791711499999,12095637.0,6084.083333333333,24628014.25,1703907.0017646912,16.85564209763906,45204.58050817422,231.25,315.375,4174110.9166666665,1605807.5833333333,0.268032969166656,418.5798740454298,27192.33333333333,17627.875,25129.165555555606,27312.79045833334,27318.485545486077,23131.96662687035
121,2023-06-16,1726.0125340199988,12300508.0,8536.291666666666,25127673.08333333,1717495.8175607678,20.286096727231985,75541.941502355,302.5833333333333,389.8333333333333,3752379.9166666665,1664815.875,0.2592009383333308,450.2334971321027,27903.541666666668,21341.75,25788.11968750003,27245.364111111117,27355.68232395829,23144.095179658616
122,2023-06-17,1735.0356229299991,12505310.0,8533.416666666666,23297081.875,1661088.2155146291,18.601533543247527,46117.03733529005,218.54166666666663,318.8333333333333,4027174.9583333335,1765355.875,0.3759620379166803,393.1637318162732,25878.416666666668,19802.166666666668,26494.503125000032,27188.21060138889,27406.25745937496,23159.32430668289
123,2023-06-18,1742.9277625899992,12728136.0,9284.416666666666,25127902.791666668,1851547.6390024116,11.058492942726422,61790.62919865106,178.25,244.33333333333331,6761798.416666667,2451306.875,0.3288391525000018,392.1968829410741,28351.625,18327.83333333333,26536.20319444443,27132.43896666668,27471.78509722218,23174.60430165014
124,2023-06-19,1747.5257406499995,12898434.0,7095.75,23629216.166666668,1812677.3192898196,13.13474733425374,69552.86838390172,149.16666666666666,214.04166666666663,3734473.375,1518427.25,0.1915824191666709,396.84727389994606,28350.83333333333,17316.833333333332,26524.591249999925,27075.52683055556,27533.82350312496,23189.694332949013
125,2023-06-20,1754.2069386700002,13070241.0,7158.625,22630536.291666668,1735403.2633378946,17.527315652839725,50031.92127635997,273.0833333333333,358.7916666666667,3236661.9166666665,1419559.3333333333,0.2783832508333399,375.3270529697144,28712.20833333333,18654.791666666668,27202.573402777696,27050.15758263889,27598.623141319404,23207.689306356315
126,2023-06-21,1758.2201711800003,13155633.0,3558.0,20132426.75,1622180.042613916,23.69802861250585,69799.42394499764,159.20833333333334,238.83333333333331,1603842.625,701286.75,0.1672180212500033,362.98584846044673,26101.416666666668,15136.666666666666,29297.056736111077,27070.271890277785,27661.06195694441,23234.873982382003
127,2023-06-22,1763.52428121,13267646.0,4667.208333333333,22797832.83333333,1614580.0500567872,21.18251820235305,89273.75674269465,137.75,207.79166666666663,2154550.6666666665,942835.6666666666,0.221004584583339,375.11833125953416,31307.83333333333,16335.041666666666,30109.84211805553,27100.815482638893,27713.609878124964,23265.42939631833
128,2023-06-23,1768.22534132,13372671.0,4376.041666666667,20800945.041666668,1674890.5116225283,21.45107898726661,80158.7690851919,109.16666666666669,167.79166666666666,2266047.125,940233.5833333334,0.1958775045833316,371.6940162015639,27641.20833333333,15583.375,30354.787465277925,27127.503887500003,27770.49367430552,23296.798237331423
129,2023-06-24,1773.2508253200006,13500403.0,5322.166666666667,24295741.20833333,1708369.986075648,13.407714141750548,60154.037047229234,106.5,162.0,3600567.2916666665,1345528.0,0.2093951666666693,397.6654558378045,33297.541666666664,15059.875,30646.546770833265,27154.471340277774,27829.957523263853,23329.175984175046
130,2023-06-25,1779.1238481700004,13670361.0,7081.583333333333,24959199.83333333,1864469.482079705,12.288823458783758,65193.00443776842,136.125,201.41666666666663,5030958.708333333,1816959.4166666667,0.2447092854166658,409.7289981430863,32346.291666666668,15948.708333333334,30654.250381944432,27183.93716458333,27873.23832395829,23361.30350346351
131,2023-06-26,1783.6048451800004,13825046.0,6445.208333333333,24129603.33333333,1769593.6126287093,14.83395138750948,48689.33420589253,135.125,201.125,3145682.708333333,1279723.8333333333,0.1867082087499888,439.3680198080842,32169.25,16832.458333333332,30314.79010416653,27211.000940277776,27902.470835416625,23391.668073772256
132,2023-06-27,1788.2484824300009,14006941.0,7578.958333333333,23296132.70833333,1738130.8524784483,14.594920880016724,59840.52894566595,118.66666666666669,171.08333333333334,3439113.958333333,1445695.5416666667,0.1934848854166762,429.272210622675,28678.166666666668,18119.08333333333,30554.601840277777,27262.18762222222,27933.225403124958,23422.811264061413
133,2023-06-28,1791.137383150001,14103502.0,4023.375,17971306.0,1612452.851671456,18.62506902292341,67104.47093187326,109.33333333333331,164.45833333333334,2053963.1666666667,820395.6666666666,0.1203708633333338,327.99572765791964,23217.375,13803.25,30330.03583333337,27315.829925,27957.33879062495,23452.7126691232
134,2023-06-29,1795.364339590001,14266010.0,6771.166666666667,24296020.20833333,1677133.6506392537,16.454417711538735,165783.06251744702,182.83333333333331,243.04166666666663,3074653.583333333,1294735.2916666667,0.1761231850000043,364.635705594045,30049.58333333333,18258.041666666668,30434.733090277747,27369.12674444444,27981.66872638884,23482.80758473162
135,2023-06-30,1798.5041837100011,14415701.0,6237.125,26293563.25,1668007.2612992611,14.643936922061789,94504.44878907154,197.45833333333331,278.5833333333333,2676881.083333333,1118953.2083333333,0.1308268383333305,432.45193886645353,33384.041666666664,18549.875,30592.534687499872,27434.600768749995,28006.6415163194,23513.321434958096
136,2023-07-01,1800.4174461100015,14499842.0,3505.875,22130532.20833333,1643803.0798929257,13.089587273792093,85603.96914120151,211.54166666666663,314.0833333333333,1720059.7916666667,687125.625,0.0797192666666654,377.85339748131554,30005.58333333333,13511.416666666666,30537.996631944403,27514.82996944444,28033.76698055551,23543.341414432394
137,2023-07-02,1802.958989270002,14596923.0,4045.0416666666665,28289397.70833333,1733069.1221764984,8.196068701513791,77517.8757644922,125.95833333333331,185.54166666666663,3077430.0416666665,1089190.25,0.1058976316666727,421.3779442193759,38785.625,12913.333333333334,30580.837847222258,27589.459162499992,28059.567929861067,23573.288207763417
138,2023-07-03,1805.0151329600017,14659698.0,2615.625,22797070.75,1853290.0201585228,12.80995778041237,114201.49855663186,122.08333333333331,182.16666666666663,2841299.0416666665,918628.5833333334,0.0856726537499976,426.30579822027977,28948.416666666668,13671.416666666666,30851.41052083328,27668.534427083327,28092.77737465273,23604.127709089986
139,2023-07-04,0.0,0.0,4336.333333333333,23299233.166666668,1645405.7877397365,10.203163308799867,90738.59699475816,119.41666666666669,175.58333333333334,2660609.0,996750.5416666666,0.0664922062499994,361.4377851195932,29661.416666666668,15658.625,31012.14920138888,27741.83380833333,28125.303813541625,23635.385183741037
140,2023-07-05,1808.618451640002,14949846.0,7753.166666666667,25958855.166666668,1710517.3192702064,8.906210289447793,103521.66793538009,365.4166666666667,467.4583333333333,3383357.5,1462355.25,0.0836460720833354,409.40288332872575,29629.375,20676.125,30632.187604166636,27812.658511805545,28155.790363194403,23664.783513238617
141,2023-07-06,1809.9683729500025,15077028.0,5299.25,22966185.625,1665022.9332032248,9.835868664799849,83646.79135599446,166.04166666666666,231.29166666666663,2365026.833333333,987821.125,0.056246721250001,377.7696940555071,29070.791666666668,16362.0,30541.085868055467,27882.892154861096,28190.61302222218,23693.554652798524
142,2023-07-07,1812.6708981600025,15364854.0,11992.75,29120461.625,1726250.0454696857,7.633911041748128,108587.78787427505,162.66666666666666,204.66666666666663,5655181.791666667,2301015.4166666665,0.1126052170833385,452.89695318090656,32157.375,23167.25,30208.661701388926,27943.50779722221,28211.68287499996,23720.70093216765
143,2023-07-08,1815.2192903200023,15715378.0,14605.166666666666,29619442.416666668,1797969.0988739198,5.561379378032072,135599.98743400528,179.04166666666666,210.45833333333331,5673195.125,2512146.208333333,0.1061830066666783,514.0565200262358,32743.916666666668,23904.041666666668,30256.572673611085,28010.76619791665,28230.21436284717,23747.82073192468
144,2023-07-09,1817.8492099300024,16101298.0,16080.0,28122887.33333333,1750101.1324286584,4.940933333972891,113198.57521374106,166.625,213.125,5970329.791666667,2700453.5,0.1095799837499948,464.76798347580393,31366.625,24761.041666666668,30301.61270833333,28077.61519722221,28250.96171145829,23774.90251695116
145,2023-07-10,1820.2391924800029,16357978.0,10695.0,25460345.375,1719973.9785377106,7.110992687469722,145089.80794041496,146.625,193.16666666666663,4081048.0,1950237.0416666667,0.0995826062500013,425.8821358406571,27896.375,21129.791666666668,30287.23611111113,28143.071329166654,28268.970287499957,23801.702243676096
146,2023-07-11,1822.072927210003,16539913.0,7580.625,22464827.916666668,1692770.684205665,8.70572837810161,138663.22242359037,166.04166666666666,218.20833333333331,3224362.375,1369691.0,0.0764056137499999,423.3818212953051,28227.58333333333,18012.208333333332,30518.87743055545,28216.57714583332,28290.924649305507,23829.2316501797
147,2023-07-12,1824.7925918700023,16748132.0,8675.791666666666,23961152.95833333,1702061.2092308656,8.799936555129186,141595.51989539238,203.625,261.7916666666667,3685637.2916666665,1588137.75,0.1133193608333292,370.61991042479167,28894.20833333333,19930.0,30601.137291666702,28283.50264999999,28316.783862847173,23856.87208136944
148,2023-07-13,1826.2116674900028,16864442.0,4846.25,19970051.041666668,1664342.3404109653,12.198896459202643,126337.65200262958,192.79166666666663,238.5,1951088.0416666667,851413.4166666666,0.059128150833332,369.1829662764003,24420.45833333333,15660.791666666666,30725.1542708334,28364.922593055548,28343.0356506944,23884.79192766808
149,2023-07-14,1827.869744780003,17007317.0,5953.125,22798325.666666668,1536469.905297163,10.290702059618956,87550.8064541496,163.95833333333334,191.75,2166632.5,1002469.0416666666,0.0690865537500013,374.6602675790684,29849.20833333333,17569.416666666668,31033.573541666738,28459.000432638888,28369.6047631944,23913.73436335228
150,2023-07-15,1830.5617169500035,17269377.0,10919.166666666666,22964290.20833333,1627499.16859609,8.192947090922708,32614.86478378861,198.75,176.54166666666666,3866855.1666666665,1723987.7083333333,0.1121655070833371,393.88335736997055,27869.75,20207.5,30346.634305555483,28533.824825,28392.733467013844,23939.673476022454
151,2023-07-16,1834.314408980003,17654981.0,16066.833333333334,25793360.916666668,1703783.21315292,6.423771968542238,57275.13182551178,275.4583333333333,237.20833333333331,5651616.541666667,2622896.875,0.1563621679166606,432.2035603735314,28845.25,24797.70833333333,30349.62583333332,28605.80456180555,28416.555027777733,23965.416256573903
152,2023-07-17,1836.4006776900032,17834780.0,7491.625,22463502.33333333,1684001.024572977,8.476126325263854,68186.53495290535,190.83333333333331,213.625,2730227.583333333,1283881.8333333333,0.0869278629166662,413.1067711017843,28037.666666666668,17858.833333333332,30218.41611111108,28663.539128472225,28438.48593124996,23990.42825599205
153,2023-07-18,1839.951724950003,18158744.0,13498.5,26959477.416666668,1695982.107223238,8.126331246385503,44238.61337427111,202.20833333333331,211.45833333333331,5133146.458333333,2289685.5,0.1479603024999929,493.95930759865934,30714.625,24278.5,29965.3855902778,28705.08475763889,28457.65944374996,24014.23286688562
154,2023-07-19,1842.5316840300025,18375358.0,9025.583333333334,24628858.70833333,1729333.944954761,8.052150401890904,45118.37412685066,259.9166666666667,264.0,4220634.916666667,1782688.125,0.1074982949999995,447.3421394942369,28872.75,20010.375,30008.46184027777,28749.02720277778,28471.56839513885,24038.019489795905
155,2023-07-20,1845.2730608400025,18519752.0,6016.416666666667,21134394.75,1676487.2064598156,13.134561806535949,28920.93725369837,187.91666666666663,217.33333333333331,2177302.083333333,1029402.0,0.1142240337500015,380.7419639598736,26095.916666666668,16683.333333333332,30017.076874999944,28804.589000694443,28470.507691666626,24061.65212768209
156,2023-07-21,1846.293831200002,18585805.0,2752.208333333333,18638512.791666668,1560501.3894110334,14.37005278556464,29287.38757846565,140.875,174.375,1226242.75,534141.9166666666,0.0425320983333306,343.60255401535863,24562.125,13493.625,29872.26656250001,28863.345428472225,28468.90690590273,24084.528562464835
157,2023-07-22,1847.781431490002,18675403.0,3733.25,22296793.0,1618723.9620037198,20.913895867264795,18040.36842984301,91.875,108.25,1420823.75,626183.0,0.0619833454166641,385.0594427883168,31682.20833333333,12031.25,29909.05822916668,28919.73156666668,28465.53736909718,24107.369855275432
158,2023-07-23,1851.4156667600023,19027650.0,14676.958333333334,24461464.08333333,1701952.4106945584,11.916814637924992,34682.31795898165,147.875,155.75,5198794.333333333,2403941.1666666665,0.1514264695833417,441.0834887442279,27467.791666666668,23317.666666666668,29967.75208333336,28975.45014375001,28459.072848263844,24130.261973353783
159,2023-07-24,1854.8953729200025,19311368.0,11821.583333333334,24960725.25,1710519.71441546,11.366205797599523,28366.296320988156,134.58333333333334,165.875,4318636.375,2002207.875,0.1449877566666529,415.3712506002451,28834.375,22080.125,29456.879236111126,29020.75030069446,28449.546609722176,24150.98811056296
160,2023-07-25,1857.115902630002,19520430.0,8710.916666666666,22964498.33333333,1719737.183991858,8.849646663900392,31333.507962389605,182.33333333333331,215.25,3327718.25,1464921.5833333333,0.0925220712499984,431.79418738774575,28125.5,19274.416666666668,29195.92809027775,29075.08336111113,28438.036528124954,24170.54214149209
161,2023-07-26,1859.5789671100024,19716716.0,8178.583333333333,23963331.916666668,1682181.7861879675,8.786068913499683,23862.115983611544,159.29166666666666,202.5,3212974.75,1425281.3333333333,0.1026276866666644,412.4167430283592,31884.625,18864.416666666668,29302.41114583336,29138.599815972248,28433.727732291623,24190.356307532013
162,2023-07-27,1862.1234748000024,19862973.0,6094.041666666667,22798402.166666668,1638794.903800059,9.766347149061282,19545.380051408752,162.5,192.70833333333331,2592600.458333333,1121625.9166666667,0.1060211537499996,371.2180229126979,28112.83333333333,17209.916666666668,29357.88871527784,29191.44520555558,28427.634951041626,24210.23143217719
163,2023-07-28,1864.1185771300024,20048448.0,7728.125,23131662.70833333,1657923.0717891352,10.557696842185274,20386.006568327703,132.875,171.125,2705981.125,1199903.9166666667,0.0831292637500019,413.7860620576511,28841.416666666668,18717.70833333333,29264.949097222245,29246.71555694447,28424.278178819404,24229.59816652602
164,2023-07-29,1866.1109527600024,20246815.0,8265.291666666666,21798202.0,1632744.1058633232,8.849443862119493,22354.714008623498,134.0,166.20833333333334,2834684.9166666665,1266157.375,0.0830156512500011,369.6263278875279,26519.666666666668,17629.958333333332,29355.122604166663,29302.936259722243,28430.855902777737,24249.161236898697
165,2023-07-30,1870.1135189400025,20668979.0,17590.166666666668,27955219.5,1644871.5686927775,6.712499673510042,24388.62980293661,148.125,181.5,5796992.875,2643703.583333333,0.1667735908333372,431.8881553363283,32849.5,26910.58333333333,29344.76142361108,29372.36170833336,28444.53756840274,24268.536142551595
166,2023-07-31,1872.240885760002,20866538.0,8231.625,23463463.916666668,1725736.561435268,7.985363426003105,18276.360733367677,97.29166666666669,131.5,3084385.958333333,1365130.0833333333,0.0886402841666668,452.3035530022239,27441.33333333333,18569.416666666668,29344.454826388897,29441.89244444447,28463.446709722182,24287.763107263097
167,2023-08-01,1873.918242670002,21003310.0,5698.833333333333,23130167.95833333,1667514.9079809797,9.03952876056732,20548.30919309771,107.58333333333331,140.875,2425470.125,993744.1666666666,0.0698898712499995,379.9108320083981,29670.45833333333,17175.791666666668,29024.01819444445,29504.449275000024,28477.56013368052,24305.635767969445
168,2023-08-02,1875.6463280700016,21124880.0,5065.416666666667,25462079.166666668,1600975.0046333096,9.60047657353602,20652.407432760858,108.54166666666669,133.25,2203983.333333333,939061.4166666666,0.0720035583333297,417.7293231722331,34078.0,16282.0,29439.583784722225,29572.96893472225,28496.77577812496,24324.9363244234
169,2023-08-03,1878.5939258100016,21329301.0,8517.541666666666,25126941.70833333,1646916.9899933776,10.965242164576026,14547.806086309229,91.45833333333331,118.5,2950442.2916666665,1367357.5416666667,0.1228165724999982,428.7712762492664,31501.125,19833.625,29181.96565972221,29639.50937708336,28513.209662499965,24343.127445529382
170,2023-08-04,1880.0863854800016,21410590.0,3387.0416666666665,19969307.916666668,1624985.259794248,13.44695686249595,12360.266737798229,78.70833333333333,107.16666666666669,1400426.5833333333,611319.6666666666,0.0621858195833365,379.0567245709244,25886.875,13270.25,29163.93618055556,29720.20478958336,28516.497623958297,24361.11553782426
171,2023-08-05,1882.855688590002,21663812.0,10550.916666666666,25626606.125,1635040.2324430023,9.285118052173644,19717.66345324217,82.29166666666667,109.66666666666669,3965423.0833333335,1694378.7916666667,0.1153876295833343,389.66211538522526,30425.58333333333,20863.45833333333,29074.75368055558,29785.93746944447,28515.65079027774,24378.638356198724
172,2023-08-06,1886.898221440002,22072622.0,17033.75,27291018.541666668,1703118.2982914492,6.729084470829495,14278.061079750789,81.54166666666667,97.25,5881068.666666667,2648464.75,0.168438868750008,443.1070394564817,31263.33333333333,25303.125,29102.122951388857,29838.089865972244,28513.15023368052,24396.13274358832
173,2023-08-07,1889.8646400700025,22257514.0,7703.833333333333,24295704.45833333,1736691.023795156,10.501549228486518,14765.79367770706,68.0,93.875,3745392.6666666665,1481438.4166666667,0.1236007762499935,433.24417037125176,27560.83333333333,17813.916666666668,29095.791249999973,29889.28162708336,28510.86029687496,24413.47465689611
174,2023-08-08,1890.8929719100029,22334323.0,3200.375,20801545.33333333,1619293.106780583,16.85241341959358,14167.23566004302,167.91666666666666,196.08333333333331,1384312.125,563422.3333333334,0.0428471600000005,362.20010725348993,26067.666666666668,13799.75,29446.353611111117,29947.71687430558,28511.621852430515,24431.977888345427
175,2023-08-09,1893.680332190003,22576327.0,10083.5,26792437.416666668,1628302.0104362215,11.382340605747371,13306.902860383952,70.91666666666667,103.95833333333331,3702006.0416666665,1600461.7916666667,0.116140011666668,435.8578749603159,32556.45833333333,21114.416666666668,29708.158854166668,29997.82858333336,28523.993082986068,24451.304558549906
176,2023-08-10,1894.971964480003,22688159.0,4659.666666666667,21133116.08333333,1615569.1285440612,14.328941488526716,13365.2698648121,52.41666666666666,78.375,1661951.4166666667,726438.0833333334,0.053818012083332,382.8768035186947,26222.33333333333,14918.291666666666,29505.378680555543,30001.99502222225,28536.13345624996,24469.750084542626
177,2023-08-11,1897.6570696000024,22940812.0,10527.208333333334,24959794.95833333,1606938.3538742932,11.198621320018416,17256.73502452212,66.08333333333333,92.29166666666669,3377684.833333333,1533406.25,0.1118793799999967,430.33974222485216,29872.291666666668,21105.75,29416.506597222226,29988.128311805587,28544.47189722218,24487.738290043275
178,2023-08-12,1900.6201051100024,23220043.0,11634.625,27790129.70833333,1586540.0187612623,8.002802180709006,20605.113592632293,67.04166666666667,95.70833333333331,4080411.875,1811491.5833333333,0.1234598129166574,467.9144106056044,29280.95833333333,20997.25,29432.297361111087,29969.67850972225,28548.591198611077,24505.653359141343
179,2023-08-13,1903.716933960003,23521887.0,12576.833333333334,22464972.08333333,1648553.7652924878,6.137726524263322,14644.38704679956,54.708333333333336,74.16666666666667,4215472.583333333,1937922.7083333333,0.1290345354166665,379.7291294907552,27333.791666666668,20713.0,29421.73295138889,29945.18223333337,28549.826786805515,24523.40093889675
180,2023-08-14,1907.1318413600031,23839237.0,13222.916666666666,28454811.416666668,1739044.1580037388,6.62879657517487,17860.254155250277,62.458333333333336,84.0,4994961.583333333,2119328.125,0.1422878083333321,467.5693428106675,31473.83333333333,23688.20833333333,29404.46499999999,29920.18652569448,28552.06184513885,24540.958723289208
181,2023-08-15,1910.3683000100032,24170421.0,13799.333333333334,28455267.625,1684953.6807572646,7.424494721984341,20620.87439966928,82.45833333333333,105.29166666666669,4536237.958333333,2054307.4583333333,0.1348524437500118,495.8919009509979,33710.833333333336,24294.291666666668,29325.56072916669,29900.40193819448,28555.701439236072,24558.107834421386
182,2023-08-16,1913.4481511000035,24480776.0,12931.458333333334,27125213.416666668,1638830.4285169218,7.180157247024597,20131.50702358326,81.20833333333333,112.83333333333331,4354428.833333333,1958969.2083333333,0.1283271287499978,431.0317981034914,30471.166666666668,23619.916666666668,29119.06218750001,29871.691145138928,28566.939383680517,24574.396957110952
183,2023-08-17,1915.959203630004,24717448.0,9861.333333333334,25792314.416666668,1667529.0689822796,9.076867855744624,17139.872647883833,59.083333333333336,84.875,3263572.125,1484551.6666666667,0.1046271887500012,466.5752472738877,32129.45833333333,20928.08333333333,28216.196909722235,29829.414366666704,28572.62214583329,24587.357099291065
184,2023-08-18,1917.861166980004,24871524.0,6419.833333333333,23129227.5,1620972.84006819,11.178647444408382,13643.67215778736,63.41666666666666,89.95833333333333,2475462.0416666665,1033068.0,0.0792484729166647,384.2349001693617,28491.625,17633.625,26331.242326388878,29747.344551388924,28558.23564791663,24593.54108945808
